Word,Style,Weight
transparent,literary,0.3333333333333333
ceramics,literary,0.5
portly,literary,1.0
fumbled,literary,1.0
bundled,literary,0.5
glasses,literary,0.3333333333333333
poling,literary,1.0
tall,literary,0.5
notified,literary,0.5
aging,literary,0.3333333333333333
helpful,literary,0.3333333333333333
satin,literary,0.5
purtiest,literary,1.0
spies,literary,1.0
blame,literary,0.3333333333333333
rag,literary,1.0
footbridge,literary,1.0
flatly,literary,0.5
wiped,literary,0.5
ginkgo,literary,1.0
snuggled,literary,1.0
dionigi,literary,1.0
sheet,literary,0.3333333333333333
reprieve,literary,1.0
afflicted,literary,1.0
astonished,literary,1.0
daydreaming,literary,1.0
mantegna,literary,1.0
expecting,literary,0.5
saratoga,literary,1.0
sooner,literary,0.5
pieta,literary,1.0
brutality,literary,0.3333333333333333
throbbing,literary,1.0
golf,literary,0.3333333333333333
aleck,literary,1.0
hollow,literary,0.5
gulped,literary,0.5
essay,literary,0.3333333333333333
thanksgiving,literary,1.0
puttana,literary,1.0
celebrities,literary,1.0
rebuffed,literary,0.5
deference,literary,0.5
unpleasant,literary,0.3333333333333333
scanned,literary,0.3333333333333333
candies,literary,1.0
icebox,literary,1.0
inlet,literary,1.0
heavens,literary,1.0
awaiting,literary,0.5
bless,literary,1.0
disastrous,literary,0.5
terminal,literary,0.3333333333333333
laborer,literary,1.0
unclaimed,literary,1.0
gnashing,literary,1.0
hop,literary,1.0
retreating,literary,1.0
annoyance,literary,0.5
hugging,literary,1.0
yiddish,literary,1.0
axe,literary,1.0
youngster,literary,1.0
augmented,literary,0.5
washing,literary,0.5
midnight,literary,0.3333333333333333
sloop,literary,1.0
snarling,literary,1.0
gutters,literary,1.0
chuckle,literary,1.0
microscope,literary,0.5
rippled,literary,1.0
feverish,literary,1.0
ellen,literary,0.5
dey,literary,0.5
superstition,literary,1.0
happened,literary,0.3333333333333333
roberts,literary,0.3333333333333333
delaware,literary,0.3333333333333333
pupils,literary,0.3333333333333333
wreathed,literary,1.0
adventurous,literary,1.0
sequence,literary,0.3333333333333333
virginity,literary,1.0
laughing,literary,0.5
creeping,literary,0.5
tapering,literary,0.5
downed,literary,0.5
poles,literary,0.5
hit,literary,0.3333333333333333
ornamented,literary,1.0
canute,literary,1.0
southey,literary,1.0
huggings,literary,1.0
whenever,literary,0.3333333333333333
clawing,literary,1.0
stem,literary,0.3333333333333333
sniffed,literary,1.0
circled,literary,1.0
crazy,literary,0.3333333333333333
highball,literary,1.0
adhesive,literary,0.3333333333333333
brightened,literary,1.0
pettiness,literary,1.0
shaved,literary,1.0
insistent,literary,0.5
analogies,literary,1.0
whisper,literary,1.0
ties,literary,0.3333333333333333
mutilated,literary,0.5
joints,literary,0.3333333333333333
chassis,literary,1.0
pistol,literary,0.3333333333333333
balloon,literary,0.3333333333333333
plymouth,literary,1.0
tranquil,literary,1.0
halt,literary,0.5
intrepid,literary,1.0
mops,literary,1.0
heatedly,literary,1.0
zoo,literary,0.5
trustfully,literary,1.0
nameless,literary,1.0
clay,literary,0.3333333333333333
brains,literary,1.0
bones,literary,0.5
lawful,literary,1.0
chloride,literary,0.5
stubs,literary,1.0
lifeguards,literary,1.0
rosy,literary,0.5
deserving,literary,0.5
charlie,literary,0.3333333333333333
drinkers,literary,1.0
debt,literary,0.3333333333333333
davenport,literary,0.5
merchant,literary,0.3333333333333333
warmish,literary,1.0
eminence,literary,1.0
thoughtless,literary,1.0
boarding,literary,0.5
croaked,literary,1.0
bedrooms,literary,0.5
fabled,literary,0.5
meantime,literary,0.5
dare,literary,0.5
doctor,literary,0.3333333333333333
rockaways,literary,1.0
hetty,literary,1.0
misty,literary,0.5
grindstone,literary,1.0
betties,literary,1.0
valet,literary,1.0
settler,literary,1.0
yelled,literary,1.0
blooms,literary,0.5
courage,literary,0.5
illustrator,literary,1.0
pleasantly,literary,0.5
jug,literary,1.0
seams,literary,0.5
spats,literary,1.0
implications,literary,0.3333333333333333
bedroom,literary,0.3333333333333333
landed,literary,0.5
festive,literary,0.5
roasted,literary,1.0
monticello,literary,1.0
plucked,literary,1.0
arianist,literary,1.0
races,literary,0.3333333333333333
texas,literary,0.3333333333333333
crazily,literary,1.0
showerhead,literary,1.0
lighted,literary,0.5
extinguish,literary,1.0
announcement,literary,0.3333333333333333
simmons,literary,0.3333333333333333
sierras,literary,1.0
underestimate,literary,0.3333333333333333
frightened,literary,0.5
sanity,literary,1.0
impervious,literary,1.0
despotism,literary,0.5
sticking,literary,0.5
cottages,literary,1.0
braids,literary,1.0
lowly,literary,1.0
breaks,literary,0.3333333333333333
stooping,literary,0.5
disquietude,literary,1.0
portended,literary,1.0
clara,literary,0.5
streetcar,literary,0.5
forepart,literary,1.0
babes,literary,1.0
experimentally,literary,0.3333333333333333
mockery,literary,1.0
reedy,literary,1.0
durer,literary,1.0
departure,literary,0.5
talmud,literary,1.0
rebelling,literary,1.0
graven,literary,1.0
pardonable,literary,1.0
slits,literary,1.0
bishopry,literary,1.0
crackers,literary,1.0
inexperience,literary,1.0
tyrannis,literary,1.0
mistook,literary,1.0
dishes,literary,0.3333333333333333
krishnaists,literary,1.0
escort,literary,0.3333333333333333
upshot,literary,1.0
preacher,literary,1.0
fox,literary,0.5
jumping,literary,0.5
albright,literary,1.0
capturing,literary,1.0
remark,literary,0.3333333333333333
cows,literary,0.5
frankie,literary,0.5
tightened,literary,0.5
dreams,literary,0.3333333333333333
sweeter,literary,1.0
cury,literary,0.5
demure,literary,1.0
reconciled,literary,1.0
resolutely,literary,1.0
calf,literary,1.0
pajama,literary,1.0
tiber,literary,1.0
melancholy,literary,1.0
filtering,literary,0.3333333333333333
halloween,literary,1.0
interpreter,literary,0.3333333333333333
fierceness,literary,1.0
steep,literary,0.5
messiah,literary,1.0
birch,literary,1.0
strut,literary,0.5
that,literary,0.3333333333333333
slug,literary,0.5
tart,literary,1.0
insure,literary,0.3333333333333333
orgies,literary,1.0
baggage,literary,0.5
puppy,literary,1.0
assassin,literary,1.0
lovin,literary,1.0
pattered,literary,1.0
striped,literary,1.0
sailors,literary,1.0
peeling,literary,0.5
aflame,literary,1.0
visually,literary,0.3333333333333333
whiskered,literary,1.0
expressionism,literary,0.5
hun,literary,1.0
motions,literary,0.3333333333333333
scarf,literary,1.0
mused,literary,1.0
tragic,literary,0.5
frozen,literary,0.5
sparkle,literary,0.3333333333333333
shipwrecked,literary,1.0
ainu,literary,1.0
swirling,literary,0.5
cramp,literary,1.0
vertical,literary,0.3333333333333333
turmoil,literary,0.5
generals,literary,1.0
bird,literary,0.3333333333333333
rooted,literary,0.5
culprits,literary,1.0
chart,literary,0.3333333333333333
aloes,literary,1.0
vessels,literary,0.5
have,literary,0.3333333333333333
am,literary,0.3333333333333333
cheekbones,literary,1.0
seahorse,literary,1.0
clung,literary,0.5
eatables,literary,1.0
chopped,literary,1.0
pails,literary,1.0
opposing,literary,0.3333333333333333
thieving,literary,1.0
dumps,literary,0.5
spouted,literary,1.0
linked,literary,0.3333333333333333
edwin,literary,0.5
sermon,literary,1.0
brownish,literary,1.0
licking,literary,1.0
wrought,literary,0.5
outskirts,literary,1.0
songs,literary,0.3333333333333333
ambition,literary,0.3333333333333333
plume,literary,0.5
coast,literary,0.3333333333333333
loaf,literary,0.5
camps,literary,0.3333333333333333
theirs,literary,0.5
any,literary,0.3333333333333333
browning,literary,0.5
randolph,literary,1.0
vegetable,literary,0.5
protest,literary,0.3333333333333333
messing,literary,1.0
rector,literary,1.0
stethoscope,literary,1.0
dust,literary,0.3333333333333333
hurt,literary,0.3333333333333333
portrait,literary,0.3333333333333333
romance,literary,1.0
zest,literary,0.5
prussian,literary,1.0
afraid,literary,0.3333333333333333
thirst,literary,1.0
nineties,literary,1.0
scholarly,literary,0.5
acala,literary,1.0
sweat,literary,1.0
veiled,literary,0.5
carpet,literary,0.5
gleaming,literary,1.0
strutted,literary,1.0
pistols,literary,1.0
viyella,literary,1.0
murray,literary,0.3333333333333333
discovery,literary,0.3333333333333333
marvelously,literary,1.0
arriving,literary,0.5
simmer,literary,1.0
universe,literary,0.3333333333333333
tactile,literary,0.5
prevot,literary,1.0
bookshelves,literary,1.0
miuchi,literary,1.0
bashful,literary,1.0
lucille,literary,0.5
anchor,literary,0.5
blackness,literary,1.0
nadine,literary,1.0
herald,literary,0.5
farms,literary,0.5
pact,literary,0.5
hushed,literary,0.5
walk,literary,0.5
tomes,literary,1.0
peeked,literary,1.0
signpost,literary,0.5
shouts,literary,0.5
atheists,literary,1.0
swiss,literary,0.3333333333333333
nail,literary,0.5
booby,literary,1.0
kohi,literary,1.0
privacy,literary,0.5
prevents,literary,0.3333333333333333
haunches,literary,1.0
satisfied,literary,0.3333333333333333
wig,literary,1.0
fees,literary,0.3333333333333333
freddy,literary,1.0
bloody,literary,1.0
shine,literary,1.0
envy,literary,1.0
porches,literary,1.0
astonishing,literary,0.5
cupped,literary,1.0
argiento,literary,1.0
goldsmith,literary,1.0
gratt,literary,1.0
godwin,literary,0.5
drilling,literary,0.5
hemlocks,literary,1.0
unwanted,literary,0.3333333333333333
slashing,literary,1.0
fudo,literary,1.0
glory,literary,0.5
operatic,literary,1.0
maniac,literary,1.0
baroque,literary,0.5
kong,literary,0.3333333333333333
withdrew,literary,1.0
frivolous,literary,0.5
applicants,literary,0.3333333333333333
floundering,literary,1.0
stripped,literary,0.3333333333333333
willis,literary,1.0
chinless,literary,1.0
coverlet,literary,1.0
concert,literary,0.3333333333333333
comin,literary,1.0
dealer,literary,0.5
accident,literary,0.3333333333333333
granny,literary,0.5
meteoric,literary,1.0
jonathan,literary,0.5
stiffness,literary,0.5
gladly,literary,1.0
egotist,literary,1.0
publicity,literary,0.5
ceremony,literary,0.3333333333333333
jet,literary,0.3333333333333333
yokel,literary,0.5
stropping,literary,1.0
strapped,literary,1.0
carlson,literary,0.5
pairs,literary,0.3333333333333333
drew,literary,0.3333333333333333
practised,literary,0.5
fortman,literary,1.0
banner,literary,0.5
trailed,literary,0.5
bubbling,literary,1.0
spark,literary,0.3333333333333333
patrol,literary,0.3333333333333333
brassiere,literary,1.0
breathtaking,literary,1.0
haunted,literary,1.0
aj,literary,0.3333333333333333
colts,literary,0.5
unfortunately,literary,0.3333333333333333
drumlin,literary,1.0
imposition,literary,0.5
dew,literary,0.5
sangallo,literary,1.0
there,literary,0.3333333333333333
hodges,literary,0.3333333333333333
indefinable,literary,1.0
minded,literary,1.0
daughter,literary,0.5
triumphant,literary,0.5
suitcase,literary,0.5
unquenched,literary,1.0
golden,literary,0.3333333333333333
tillet,literary,1.0
cradle,literary,1.0
mobcaps,literary,1.0
drexel,literary,0.5
creaked,literary,1.0
overpriced,literary,1.0
brutally,literary,1.0
sandwich,literary,0.3333333333333333
favre,literary,1.0
sweater,literary,0.5
over,literary,0.3333333333333333
stricken,literary,0.5
sired,literary,1.0
respectable,literary,0.3333333333333333
hacked,literary,0.5
bumped,literary,1.0
leaning,literary,1.0
tragedies,literary,0.3333333333333333
tracings,literary,1.0
spur,literary,0.5
sprawled,literary,1.0
lookit,literary,1.0
desperation,literary,1.0
sprung,literary,0.5
taut,literary,0.5
kinder,literary,1.0
beast,literary,0.5
annoy,literary,0.5
cabaret,literary,1.0
sops,literary,1.0
photographs,literary,0.3333333333333333
apartment,literary,0.3333333333333333
clubs,literary,0.5
reflective,literary,0.3333333333333333
unafraid,literary,1.0
tactic,literary,0.5
boy,literary,0.3333333333333333
clogging,literary,1.0
maneret,literary,1.0
necklace,literary,1.0
befogged,literary,1.0
own,literary,0.3333333333333333
pointer,literary,0.3333333333333333
branded,literary,1.0
elevator,literary,0.3333333333333333
winston,literary,0.5
beaming,literary,0.5
stairways,literary,1.0
initiation,literary,0.3333333333333333
wiggled,literary,1.0
worlds,literary,0.5
delicately,literary,1.0
treasures,literary,0.3333333333333333
stacked,literary,0.3333333333333333
plied,literary,1.0
sizzled,literary,1.0
tedious,literary,1.0
pfennig,literary,1.0
grandiose,literary,0.5
straightening,literary,1.0
smoothly,literary,0.5
freak,literary,1.0
echoed,literary,1.0
waking,literary,0.5
eli,literary,1.0
elec,literary,1.0
peaches,literary,1.0
wring,literary,1.0
orbit,literary,0.3333333333333333
taxis,literary,1.0
cord,literary,0.5
regards,literary,0.3333333333333333
monmouth,literary,1.0
died,literary,0.3333333333333333
pillow,literary,0.5
weirs,literary,1.0
swells,literary,1.0
cupboard,literary,1.0
unsteady,literary,1.0
rope,literary,0.3333333333333333
wryly,literary,1.0
raptures,literary,1.0
feller,literary,1.0
marrow,literary,0.5
gouging,literary,0.5
conspiracy,literary,0.5
soles,literary,0.5
racket,literary,0.5
trash,literary,1.0
bugs,literary,0.3333333333333333
lucy,literary,0.5
snowing,literary,1.0
coveted,literary,0.5
schedules,literary,0.3333333333333333
solos,literary,0.5
makeshifts,literary,1.0
everywhere,literary,0.3333333333333333
ethyl,literary,0.5
slamming,literary,1.0
intently,literary,1.0
straw,literary,1.0
during,literary,0.3333333333333333
squatting,literary,1.0
cops,literary,0.5
jessica,literary,1.0
cady,literary,1.0
transmitted,literary,0.3333333333333333
closets,literary,1.0
squires,literary,1.0
sprinkle,literary,0.5
liniment,literary,1.0
fiend,literary,1.0
gloved,literary,1.0
habits,literary,0.3333333333333333
infinite,literary,0.3333333333333333
celebrations,literary,1.0
sobbing,literary,1.0
thy,literary,1.0
pretending,literary,1.0
portwatchers,literary,1.0
towns,literary,0.3333333333333333
dungeon,literary,1.0
alibis,literary,1.0
ascended,literary,1.0
dive,literary,0.5
riches,literary,1.0
arrested,literary,0.3333333333333333
loudly,literary,0.5
towel,literary,0.5
bothered,literary,0.5
silky,literary,1.0
rapping,literary,1.0
pacifies,literary,1.0
denouement,literary,1.0
baseball,literary,0.5
hysterectomy,literary,1.0
jeweler,literary,0.5
abreast,literary,1.0
barbed,literary,1.0
junction,literary,0.3333333333333333
enjoyed,literary,0.5
brace,literary,0.5
presentable,literary,1.0
dug,literary,0.5
fuzzed,literary,1.0
lorelei,literary,1.0
tractors,literary,0.5
monday,literary,0.5
vertebrae,literary,1.0
hint,literary,1.0
medieval,literary,0.5
yearning,literary,1.0
valentine,literary,1.0
missouri,literary,0.3333333333333333
stark,literary,0.3333333333333333
desiring,literary,0.3333333333333333
participated,literary,0.3333333333333333
medmenham,literary,1.0
piercing,literary,1.0
businessmen,literary,0.3333333333333333
tanned,literary,1.0
upbringing,literary,1.0
sunny,literary,0.3333333333333333
gestures,literary,0.5
motionless,literary,1.0
individually,literary,0.3333333333333333
bewhiskered,literary,1.0
tv,literary,0.3333333333333333
tranquilizers,literary,0.5
drown,literary,1.0
thursday,literary,0.3333333333333333
waist,literary,1.0
colored,literary,0.3333333333333333
dyed,literary,1.0
toilsome,literary,1.0
conviction,literary,0.3333333333333333
brittany,literary,1.0
proclaimed,literary,0.5
surface,literary,0.3333333333333333
knock,literary,0.5
fortune,literary,0.3333333333333333
blush,literary,0.5
drying,literary,0.3333333333333333
broody,literary,1.0
droughts,literary,1.0
pursuing,literary,0.5
merchants,literary,0.3333333333333333
weaning,literary,1.0
leaks,literary,1.0
freckles,literary,1.0
penalized,literary,0.5
gaspard,literary,1.0
jiffy,literary,1.0
stabilizing,literary,1.0
stoutly,literary,1.0
drunkard,literary,1.0
sforzando,literary,1.0
disgusting,literary,1.0
gantlet,literary,1.0
methodical,literary,0.5
innings,literary,0.5
fastest,literary,0.3333333333333333
neighbor,literary,0.5
rensselaer,literary,0.5
gravely,literary,1.0
worthless,literary,1.0
prematurely,literary,1.0
crib,literary,1.0
dalloway,literary,1.0
shag,literary,1.0
countryside,literary,0.5
loneliness,literary,1.0
dinners,literary,0.3333333333333333
retrospective,literary,1.0
eighteen,literary,0.3333333333333333
adams,literary,0.3333333333333333
urgent,literary,0.3333333333333333
knot,literary,1.0
prayer,literary,0.5
enormous,literary,0.3333333333333333
blowing,literary,0.3333333333333333
abed,literary,1.0
smartly,literary,1.0
drawers,literary,0.5
lasting,literary,0.3333333333333333
janice,literary,0.5
locks,literary,1.0
paintings,literary,0.3333333333333333
seafarers,literary,1.0
fineness,literary,1.0
doctors,literary,0.3333333333333333
honeysuckle,literary,1.0
christening,literary,1.0
faintly,literary,1.0
beech,literary,1.0
curtain,literary,0.5
ruins,literary,0.5
sir,literary,0.3333333333333333
repository,literary,0.3333333333333333
shoulder,literary,0.3333333333333333
vendors,literary,0.5
tyranny,literary,1.0
pots,literary,0.5
plausible,literary,0.3333333333333333
birthday,literary,0.5
dune,literary,1.0
fantasies,literary,1.0
